consent_id,customer_ref,provider_id,institution_id,purpose,presented_scopes,granted_scopes,notice_version,auth_method,channel,created_at,expires_at,status,revoked_at,revoked_by,revocation_reason,seconds_on_consent_screen,opened_scope_detail
cns_01126,cus_synthetic_0239,tpp_008,bank_001,categorizacion de gastos,accounts:list|credits:arrears,accounts:list,consent-notice-v3,sca-otp,web,2026-06-19,2027-06-14,vigente,,,,1.9,0
cns_01127,cus_synthetic_0161,tpp_004,bank_003,salud financiera,accounts:transactions|credits:arrears,accounts:transactions|credits:arrears,consent-notice-v2,sca-app,movil,2026-07-02,2027-06-27,vigente,,,,2.3,0
cns_01128,cus_synthetic_0159,tpp_007,bank_004,categorizacion de gastos,credits:position,credits:position,consent-notice-v3,sca-app,movil,2026-03-13,2027-03-08,vigente,,,,1.5,0
cns_01129,cus_synthetic_0055,tpp_001,bank_005,salud financiera,accounts:balances|accounts:list|accounts:transactions|payments:initiate,accounts:list|accounts:transactions,consent-notice-v2,sca-otp,web,2026-01-29,2026-04-29,revocado,2026-02-03,cliente,cese de la relacion,7.1,0
cns_01130,cus_synthetic_0297,tpp_009,bank_001,iniciacion de pago unico,accounts:list|accounts:transactions|credits:arrears,accounts:list|accounts:transactions|credits:arrears,consent-notice-v3,sca-app,web,2026-05-19,2026-08-17,vigente,,,,6.2,0
cns_01131,cus_synthetic_0209,tpp_005,bank_001,iniciacion de pago unico,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position|payments:initiate,accounts:balances|accounts:list|credits:arrears|credits:position,consent-notice-v2,sca-app,web,2026-05-17,2027-05-12,revocado,2026-05-21,institucion,no reconozco al proveedor,1.3,0
cns_01132,cus_synthetic_0281,tpp_001,bank_001,comparador de credito,accounts:balances|accounts:list|credits:position|investments:position,accounts:balances|accounts:list|credits:position|investments:position,consent-notice-v2,sca-app,movil,2026-04-26,2026-10-23,vigente,,,,3.3,0
cns_01133,cus_synthetic_0306,tpp_001,bank_005,salud financiera,accounts:balances|credits:arrears|credits:position,credits:arrears,consent-notice-v3,sca-otp,web,2026-06-23,2026-09-21,expirado,,,,1.8,0
cns_01134,cus_synthetic_0261,tpp_011,bank_001,categorizacion de gastos,payments:initiate,payments:initiate,consent-notice-v3,sca-biometria,movil,2026-05-17,2026-11-13,revocado,2026-08-08,cliente,cese de la relacion,3.3,0
cns_01135,cus_synthetic_0226,tpp_004,bank_002,comparador de credito,accounts:transactions|investments:position|payments:initiate,accounts:transactions|investments:position|payments:initiate,consent-notice-v2,sca-otp,web,2026-03-02,2027-02-25,vigente,,,,4.2,0
cns_01136,cus_synthetic_0282,tpp_011,bank_005,iniciacion de pago unico,accounts:balances|accounts:list,accounts:balances|accounts:list,consent-notice-v2,sca-biometria,movil,2026-01-11,2026-04-11,expirado,,,,2.5,1
cns_01137,cus_synthetic_0399,tpp_003,bank_004,categorizacion de gastos,accounts:balances|credits:arrears|credits:position|investments:position,credits:arrears|investments:position,consent-notice-v3,sca-biometria,movil,2026-01-31,2027-01-26,revocado,2026-02-05,institucion,cambio de aplicacion,4.6,0
cns_01138,cus_synthetic_0050,tpp_011,bank_002,salud financiera,accounts:list|accounts:transactions|credits:position,credits:position,consent-notice-v3,sca-biometria,movil,2026-06-29,2026-09-27,revocado,2026-07-05,cliente,no reconozco al proveedor,3.8,0
cns_01139,cus_synthetic_0093,tpp_001,bank_002,comparador de credito,accounts:transactions,accounts:transactions,consent-notice-v3,sca-app,web,2026-03-09,2027-03-04,vigente,,,,7.0,0
cns_01140,cus_synthetic_0211,tpp_007,bank_002,comparador de credito,accounts:transactions|credits:position|payments:initiate,accounts:transactions|credits:position,consent-notice-v3,sca-biometria,movil,2026-05-26,2027-05-21,vigente,,,,3.7,0
cns_01141,cus_synthetic_0182,tpp_009,bank_003,categorizacion de gastos,accounts:balances|accounts:transactions|investments:position,accounts:balances|accounts:transactions|investments:position,consent-notice-v3,sca-app,movil,2026-05-10,2027-05-05,expirado,,,,4.1,0
cns_01142,cus_synthetic_0160,tpp_001,bank_001,comparador de credito,credits:arrears|credits:position|investments:position,credits:arrears|credits:position|investments:position,consent-notice-v3,sca-otp,web,2026-05-17,2027-05-12,revocado,2026-05-24,cliente,cese de la relacion,1.5,0
cns_01143,cus_synthetic_0152,tpp_010,bank_005,comparador de credito,accounts:transactions|credits:position|investments:position,investments:position,consent-notice-v2,sca-app,web,2026-04-06,2027-04-01,expirado,,,,3.0,0
cns_01144,cus_synthetic_0204,tpp_011,bank_002,panel de posicion consolidada,accounts:list|credits:arrears|credits:position|investments:position|payments:initiate,credits:arrears|credits:position|investments:position|payments:initiate,consent-notice-v2,sca-app,movil,2026-03-08,2027-03-03,revocado,2026-03-14,cliente,no reconozco al proveedor,0.8,0
cns_01145,cus_synthetic_0151,tpp_010,bank_004,categorizacion de gastos,accounts:balances|credits:arrears|payments:initiate,accounts:balances,consent-notice-v3,sca-biometria,movil,2026-03-14,2027-03-09,vigente,,,,2.7,0
cns_01146,cus_synthetic_0259,tpp_008,bank_002,panel de posicion consolidada,accounts:balances|accounts:list|accounts:transactions|credits:position|payments:initiate,accounts:balances|accounts:list|accounts:transactions|credits:position,consent-notice-v3,sca-app,web,2026-03-31,2027-03-26,vigente,,,,3.0,0
cns_01147,cus_synthetic_0379,tpp_001,bank_005,comparador de credito,accounts:balances|accounts:list|credits:arrears|payments:initiate,accounts:balances|credits:arrears,consent-notice-v2,sca-otp,movil,2026-01-31,2027-01-26,vigente,,,,4.7,0
cns_01148,cus_synthetic_0218,tpp_010,bank_005,iniciacion de pago unico,credits:arrears|investments:position,credits:arrears|investments:position,consent-notice-v2,sca-otp,web,2026-01-29,2026-04-29,revocado,2026-02-02,cliente,ya no lo uso,1.5,0
cns_01149,cus_synthetic_0296,tpp_011,bank_004,comparador de credito,accounts:balances|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:balances|accounts:transactions|credits:arrears|credits:position,consent-notice-v3,sca-biometria,web,2026-07-03,2027-06-28,vigente,,,,2.2,0
cns_01150,cus_synthetic_0173,tpp_011,bank_003,iniciacion de pago unico,accounts:balances|accounts:list|accounts:transactions|credits:position|investments:position|payments:initiate,accounts:balances|accounts:transactions|investments:position|payments:initiate,consent-notice-v3,sca-otp,movil,2026-03-11,2027-03-06,vigente,,,,2.3,0
cns_01151,cus_synthetic_0329,tpp_001,bank_005,categorizacion de gastos,accounts:balances|credits:arrears,credits:arrears,consent-notice-v2,sca-biometria,web,2026-03-26,2027-03-21,vigente,,,,1.0,0
cns_01152,cus_synthetic_0266,tpp_003,bank_003,categorizacion de gastos,accounts:balances|credits:arrears|investments:position,investments:position,consent-notice-v2,sca-app,web,2026-06-11,2026-09-09,vigente,,,,4.7,0
cns_01153,cus_synthetic_0020,tpp_007,bank_005,salud financiera,accounts:balances|accounts:list|credits:arrears|credits:position|payments:initiate,accounts:list|credits:arrears|credits:position|payments:initiate,consent-notice-v2,sca-biometria,web,2026-07-01,2027-06-26,vigente,,,,2.2,0
cns_01154,cus_synthetic_0275,tpp_006,bank_004,comparador de credito,payments:initiate,payments:initiate,consent-notice-v3,sca-app,web,2026-07-01,2027-06-26,revocado,2026-07-03,cliente,ya no lo uso,2.8,0
cns_01155,cus_synthetic_0124,tpp_002,bank_001,iniciacion de pago unico,accounts:list|accounts:transactions|credits:position|investments:position,accounts:list|accounts:transactions|credits:position|investments:position,consent-notice-v2,sca-otp,web,2026-04-26,2026-10-23,vigente,,,,1.9,0
cns_01156,cus_synthetic_0310,tpp_003,bank_004,panel de posicion consolidada,accounts:balances|accounts:list|credits:arrears|credits:position,accounts:list|credits:arrears|credits:position,consent-notice-v2,sca-otp,movil,2026-04-15,2026-07-14,revocado,2026-04-21,cliente,ya no lo uso,2.5,0
cns_01157,cus_synthetic_0240,tpp_003,bank_005,iniciacion de pago unico,investments:position,investments:position,consent-notice-v2,sca-app,movil,2026-06-12,2027-06-07,rechazado,,,,2.7,0
cns_01158,cus_synthetic_0134,tpp_009,bank_001,comparador de credito,accounts:balances|investments:position,investments:position,consent-notice-v3,sca-otp,movil,2026-06-12,2026-12-09,vigente,,,,2.8,0
cns_01159,cus_synthetic_0113,tpp_005,bank_001,categorizacion de gastos,accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:list|credits:arrears|credits:position|payments:initiate,consent-notice-v3,sca-biometria,movil,2026-06-22,2027-06-17,revocado,2026-06-24,cliente,ya no lo uso,1.9,0
cns_01160,cus_synthetic_0343,tpp_003,bank_002,comparador de credito,accounts:list|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:list|credits:arrears|payments:initiate,consent-notice-v2,sca-otp,movil,2026-04-02,2027-03-28,vigente,,,,3.5,0
cns_01161,cus_synthetic_0050,tpp_004,bank_002,comparador de credito,investments:position,investments:position,consent-notice-v3,sca-otp,movil,2026-05-21,2027-05-16,rechazado,,,,4.0,0
cns_01162,cus_synthetic_0212,tpp_009,bank_005,comparador de credito,accounts:list|credits:arrears|credits:position|investments:position|payments:initiate,credits:arrears|credits:position|investments:position|payments:initiate,consent-notice-v3,sca-otp,web,2026-03-16,2027-03-11,vigente,,,,0.7,0
cns_01163,cus_synthetic_0197,tpp_006,bank_003,categorizacion de gastos,accounts:balances|accounts:transactions|credits:arrears|credits:position|payments:initiate,accounts:transactions|credits:arrears|credits:position|payments:initiate,consent-notice-v3,sca-biometria,movil,2026-05-15,2027-05-10,vigente,,,,0.9,0
cns_01164,cus_synthetic_0015,tpp_005,bank_002,salud financiera,accounts:balances|accounts:list|credits:position|investments:position|payments:initiate,accounts:balances|credits:position|payments:initiate,consent-notice-v3,sca-otp,movil,2026-01-07,2027-01-02,vigente,,,,5.6,0
cns_01165,cus_synthetic_0314,tpp_010,bank_001,comparador de credito,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:list|accounts:transactions|credits:position|investments:position,consent-notice-v3,sca-app,movil,2026-06-18,2027-06-13,revocado,2026-06-22,cliente,no indicado,1.3,0
cns_01166,cus_synthetic_0321,tpp_008,bank_001,categorizacion de gastos,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:balances|accounts:list|credits:position|investments:position,consent-notice-v3,sca-otp,web,2026-04-07,2027-04-02,revocado,2026-04-11,cliente,cese de la relacion,2.7,0
cns_01167,cus_synthetic_0053,tpp_009,bank_001,salud financiera,accounts:list|credits:position|investments:position,accounts:list|investments:position,consent-notice-v3,sca-otp,movil,2026-05-16,2027-05-11,vigente,,,,4.0,0
cns_01168,cus_synthetic_0130,tpp_006,bank_004,iniciacion de pago unico,credits:position|investments:position|payments:initiate,investments:position|payments:initiate,consent-notice-v2,sca-biometria,web,2026-02-10,2027-02-05,vigente,,,,1.6,1
cns_01169,cus_synthetic_0296,tpp_007,bank_004,comparador de credito,accounts:balances|accounts:list|accounts:transactions|investments:position,accounts:balances|investments:position,consent-notice-v3,sca-app,movil,2026-01-07,2026-04-07,revocado,2026-01-11,cliente,no reconozco al proveedor,3.3,1
cns_01170,cus_synthetic_0351,tpp_004,bank_001,panel de posicion consolidada,accounts:balances|accounts:list|credits:arrears|credits:position|investments:position,credits:arrears|credits:position|investments:position,consent-notice-v2,sca-app,movil,2026-05-15,2026-08-13,vigente,,,,5.7,0
cns_01171,cus_synthetic_0244,tpp_010,bank_003,comparador de credito,accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:list|credits:arrears|investments:position|payments:initiate,consent-notice-v2,sca-otp,movil,2026-05-11,2026-08-09,vigente,,,,1.2,0
cns_01172,cus_synthetic_0095,tpp_012,bank_005,iniciacion de pago unico,accounts:balances|accounts:transactions|credits:position,accounts:balances|credits:position,consent-notice-v2,sca-otp,web,2026-02-06,2027-02-01,vigente,,,,1.2,0
cns_01173,cus_synthetic_0091,tpp_003,bank_002,comparador de credito,accounts:balances|accounts:transactions|credits:arrears|payments:initiate,accounts:transactions|payments:initiate,consent-notice-v3,sca-app,movil,2026-04-05,2027-03-31,vigente,,,,3.1,0
cns_01174,cus_synthetic_0397,tpp_008,bank_004,panel de posicion consolidada,accounts:transactions|credits:arrears|credits:position,accounts:transactions|credits:arrears|credits:position,consent-notice-v2,sca-app,web,2026-04-23,2026-07-22,vigente,,,,4.5,0
cns_01175,cus_synthetic_0153,tpp_005,bank_001,categorizacion de gastos,accounts:list|accounts:transactions|payments:initiate,accounts:list,consent-notice-v3,sca-app,movil,2026-07-04,2027-06-29,vigente,,,,2.1,0
cns_01176,cus_synthetic_0153,tpp_001,bank_004,comparador de credito,accounts:balances|accounts:list|accounts:transactions|credits:arrears|investments:position,accounts:balances|accounts:transactions|investments:position,consent-notice-v3,sca-biometria,movil,2026-05-19,2026-08-17,rechazado,,,,4.0,0
cns_01177,cus_synthetic_0391,tpp_005,bank_001,categorizacion de gastos,investments:position,investments:position,consent-notice-v3,sca-otp,web,2026-01-11,2026-07-10,vigente,,,,13.4,0
cns_01178,cus_synthetic_0368,tpp_002,bank_002,comparador de credito,accounts:balances|accounts:transactions|credits:position|payments:initiate,accounts:balances|accounts:transactions|credits:position|payments:initiate,consent-notice-v2,sca-biometria,movil,2026-01-09,2027-01-04,vigente,,,,1.9,0
cns_01179,cus_synthetic_0281,tpp_010,bank_002,panel de posicion consolidada,accounts:balances|accounts:transactions|credits:arrears|credits:position,accounts:balances|accounts:transactions|credits:position,consent-notice-v2,sca-otp,web,2026-01-28,2027-01-23,vigente,,,,9.1,0
cns_01180,cus_synthetic_0239,tpp_004,bank_001,salud financiera,accounts:list|credits:position,accounts:list|credits:position,consent-notice-v3,sca-biometria,movil,2026-04-30,2026-10-27,vigente,,,,3.8,0
cns_01181,cus_synthetic_0178,tpp_011,bank_002,panel de posicion consolidada,credits:position|investments:position,investments:position,consent-notice-v2,sca-biometria,web,2026-06-09,2027-06-04,vigente,,,,1.3,0
cns_01182,cus_synthetic_0056,tpp_002,bank_005,panel de posicion consolidada,accounts:list|accounts:transactions|credits:arrears|credits:position,accounts:list|accounts:transactions|credits:position,consent-notice-v2,sca-app,web,2026-01-30,2026-07-29,revocado,2026-01-31,cliente,no reconozco al proveedor,3.3,0
cns_01183,cus_synthetic_0243,tpp_007,bank_001,categorizacion de gastos,accounts:balances|accounts:list|credits:arrears|credits:position|investments:position,accounts:balances|credits:arrears|credits:position,consent-notice-v2,sca-otp,web,2026-01-25,2026-07-24,revocado,2026-01-26,cliente,no reconozco al proveedor,1.1,0
cns_01184,cus_synthetic_0152,tpp_006,bank_003,categorizacion de gastos,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:balances|accounts:transactions|credits:position|investments:position,consent-notice-v2,sca-biometria,movil,2026-06-20,2027-06-15,vigente,,,,1.9,0
cns_01185,cus_synthetic_0248,tpp_008,bank_001,iniciacion de pago unico,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position,accounts:balances|accounts:list|credits:position,consent-notice-v3,sca-biometria,web,2026-01-30,2026-07-29,expirado,,,,2.9,0
cns_01186,cus_synthetic_0315,tpp_001,bank_005,iniciacion de pago unico,accounts:list|credits:position|investments:position|payments:initiate,credits:position|investments:position,consent-notice-v3,sca-otp,web,2026-05-26,2027-05-21,revocado,2026-06-01,institucion,no indicado,2.6,0
cns_01187,cus_synthetic_0176,tpp_006,bank_001,panel de posicion consolidada,accounts:balances|accounts:list|credits:position|payments:initiate,accounts:balances|accounts:list|credits:position,consent-notice-v2,sca-biometria,movil,2026-03-01,2027-02-24,vigente,,,,2.3,0
